index, id, data, bedrooms, bathrooms, sqft_living, sqft_lot, floors, waterfront, view, condition, grade, sqft_above, sqft_basement, yr_built, yr_renovated, zip_code, lat, lon, sqft_living15, sqft_lot15, price
9563,644000040,4/29/15,4,3.25,3950,10912,2.0,0,0,3,10,3950,0,2003,0,98004,47.5877,-122.196,3000,10998,1780000
11696,5104531290,11/24/14,4,2.5,3190,7941,2.0,0,0,3,10,3190,0,2005,0,98038,47.353,-122.002,3190,7255,589450
979,1777500160,4/25/15,5,3.0,3070,9804,1.0,0,0,4,9,1740,1330,1968,0,98006,47.5702,-122.128,2550,9689,718000
18873,621069218,2/19/15,5,2.5,2670,184140,1.0,0,0,3,8,1410,1260,1980,0,98042,47.3429,-122.097,1860,35719,410000
3819,2249500367,10/21/14,3,2.5,1980,2975,3.0,0,2,3,8,1980,0,1993,0,98109,47.6294,-122.344,1980,3144,736000
21068,4449800480,3/18/15,6,3.0,2800,4213,2.0,0,0,3,8,2800,0,1998,0,98117,47.6892,-122.389,1440,3960,677790
18554,7234601541,7/28/14,3,3.0,2260,1834,2.0,0,0,3,8,1660,600,2002,0,98122,47.6111,-122.308,2260,1834,651000
13295,8165501540,3/6/15,2,2.25,1420,1246,2.0,0,0,3,8,1420,0,2007,0,98106,47.5394,-122.368,1420,1826,335000
1179,1224069074,8/6/14,4,2.5,3300,101930,2.0,0,0,4,10,3300,0,1991,0,98029,47.576,-121.976,2880,213879,925000
1018,7701990560,7/29/14,4,2.75,3130,21810,2.0,0,0,4,10,3130,0,1993,0,98077,47.7083,-122.073,3330,21810,840000
2955,4188000490,9/22/14,4,2.5,3620,42580,2.0,0,0,3,10,3620,0,1984,0,98052,47.7204,-122.115,2950,33167,900000
11906,3041700570,6/5/14,3,2.5,1480,14250,2.0,0,0,3,7,1480,0,1996,0,98033,47.6595,-122.186,1660,14250,466800
20346,9211000170,10/8/14,4,2.5,3230,7187,2.0,0,0,3,9,3230,0,2008,0,98059,47.4995,-122.15,2950,6537,570000
20991,9274200322,8/20/14,3,2.5,1740,1236,3.0,0,2,3,8,1740,0,2008,0,98116,47.5891,-122.387,1740,1280,580000
2400,2206700295,9/15/14,3,1.0,1210,9473,1.0,0,0,5,7,1210,0,1955,0,98006,47.5637,-122.139,1700,11465,453000
6945,4139500080,7/18/14,4,4.25,5180,13077,2.0,0,3,3,12,4280,900,1998,0,98006,47.5513,-122.109,5030,15069,1490000
4646,859000110,10/2/14,1,1.0,500,7440,1.0,0,0,1,5,500,0,1928,0,98106,47.5252,-122.362,1350,7440,125000
14167,1623069023,7/29/14,4,2.5,2920,252648,2.0,0,0,3,10,2920,0,2002,0,98027,47.4784,-122.048,2180,71874,820000
16872,6372000280,10/8/14,3,3.5,1560,2198,2.0,0,0,3,8,1180,380,2006,0,98116,47.5812,-122.403,1550,1467,560000
12633,924069106,3/13/15,4,2.0,1480,11171,1.5,0,0,4,6,1480,0,1947,0,98075,47.5849,-122.051,2790,20680,890000
5425,9465900500,6/17/14,3,2.5,2830,6536,2.0,0,0,3,9,2830,0,1989,0,98072,47.7462,-122.172,2710,6954,605500
949,9455200445,3/25/15,3,1.75,1330,6743,1.0,0,0,3,8,1330,0,1958,2002,98125,47.7012,-122.286,2600,7350,601000
19490,3955900910,4/10/15,4,2.5,2760,8558,2.0,0,0,3,7,2760,0,2001,0,98056,47.4802,-122.189,2760,7703,445000
13176,7547300120,8/1/14,2,1.0,1080,5000,1.0,0,0,3,7,1080,0,1954,0,98106,47.5682,-122.359,1010,5000,325000
5674,6645900010,11/20/14,4,2.5,3030,10189,1.0,0,0,3,9,2380,650,2003,0,98004,47.6367,-122.206,1940,10189,1470000
10856,5152000030,2/4/15,5,2.5,2500,12220,1.0,0,0,3,8,1690,810,1962,0,98003,47.3335,-122.325,2130,12000,305000
19119,538000450,6/3/14,5,2.5,2090,4698,2.0,0,0,3,7,2090,0,1998,0,98038,47.3538,-122.025,2070,4698,315000
9976,8691391090,5/8/14,4,2.5,3290,6465,2.0,0,0,3,9,3290,0,2002,0,98075,47.5981,-121.976,3100,5929,716500
5604,1839900080,7/12/14,3,1.0,950,8000,1.0,0,0,3,7,950,0,1968,0,98034,47.7193,-122.184,2270,8540,335000
17240,1545806720,8/26/14,4,2.0,2180,8800,1.0,0,0,5,7,1170,1010,1977,0,98038,47.3676,-122.046,1630,8800,254950
321,3353400435,7/21/14,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,1520,9518,230000
15041,5205000020,4/9/15,4,2.5,2610,7333,2.0,0,0,3,8,2610,0,1988,0,98003,47.2721,-122.293,2280,9033,360000
18062,6058600385,8/11/14,2,1.0,930,3100,1.0,0,0,3,6,930,0,1911,0,98144,47.5943,-122.302,1670,3800,390000
8217,6021503451,8/22/14,3,2.5,1430,1056,3.0,0,0,3,8,1430,0,2003,0,98117,47.684,-122.388,1310,2135,443600
13785,9144100206,11/25/14,3,1.75,1560,7424,1.0,0,0,5,8,1560,0,1940,0,98117,47.6981,-122.374,1370,7424,592000
17930,6672920150,4/6/15,3,2.0,1500,11233,1.0,0,0,3,7,1500,0,1987,0,98019,47.7279,-121.967,1580,14013,330000
13888,4174600072,12/23/14,4,3.5,2710,5722,2.0,0,0,4,8,2040,670,1997,0,98108,47.5591,-122.302,2500,5722,539500
7254,3578400780,3/27/15,3,2.0,1720,10098,1.0,0,0,4,8,1140,580,1981,0,98074,47.6231,-122.043,1840,10098,508800
12460,5490210510,9/22/14,3,1.75,1530,14633,1.0,0,0,3,7,1100,430,1977,0,98052,47.6949,-122.119,1780,8100,500000
4359,4468400214,10/10/14,3,2.25,1250,1017,3.0,0,0,3,8,1250,0,2008,0,98133,47.7099,-122.333,1250,1017,318000
18932,3982700088,4/2/15,3,2.5,2720,7250,2.0,0,0,3,9,2720,0,1990,0,98033,47.6894,-122.195,2870,7250,910000
948,3812400070,5/6/15,5,1.0,1410,6750,1.5,0,0,3,6,1410,0,1929,0,98118,47.5453,-122.278,1360,6750,435000
10494,9290850060,10/22/14,4,2.5,3170,32430,2.5,0,0,3,10,3170,0,1989,0,98053,47.6903,-122.056,3360,35610,910000
12351,9464700340,7/8/14,4,2.5,3180,31931,1.0,0,0,4,10,2390,790,1978,0,98007,47.6388,-122.149,3180,35007,1120000
19818,8682320640,2/12/15,2,2.5,2170,7665,1.0,0,2,3,8,2170,0,2013,0,98053,47.7112,-122.019,2300,7100,695000
17498,1370802455,8/13/14,4,4.5,3180,4606,2.0,0,3,4,9,1990,1190,1929,0,98199,47.6402,-122.405,2110,5323,1050000
5228,2432000130,4/14/15,3,1.75,1660,9549,1.0,0,0,3,7,1660,0,1956,0,98033,47.6503,-122.198,2090,9549,675000
12216,1473060030,7/9/14,4,2.5,3670,9958,2.0,0,0,3,10,3670,0,2005,0,98058,47.4617,-122.159,3300,10679,525000
12671,6415100331,9/21/14,2,1.0,870,7227,1.0,0,0,3,7,870,0,1948,0,98133,47.7288,-122.331,1250,7252,312500
4227,3395041194,8/27/14,3,2.75,1880,1793,2.0,0,0,3,7,1810,70,2001,0,98108,47.5405,-122.293,1800,2537,268000
19338,1628700107,6/25/14,3,1.75,1500,13430,1.0,0,0,3,7,1500,0,1977,0,98072,47.7527,-122.082,1500,13430,383000
21269,6817750440,10/14/14,4,2.5,1914,3272,2.0,0,0,3,8,1914,0,2009,0,98055,47.4297,-122.189,1714,3250,300000
12033,2781250400,10/8/14,2,2.5,1770,4950,1.0,0,0,3,7,1770,0,2003,0,98038,47.3497,-122.025,1770,4500,350500
13811,5637200450,10/17/14,5,2.75,2930,10148,2.0,0,0,3,9,2930,0,2002,0,98059,47.4887,-122.145,2930,8425,257000
10887,1797500435,4/20/15,2,1.0,1060,4000,1.0,0,0,4,7,1060,0,1910,0,98115,47.6731,-122.315,1770,4000,570000
10072,4141000060,12/5/14,4,2.5,3180,10319,2.0,0,0,4,11,3180,0,1986,0,98040,47.5372,-122.232,3130,12120,1230000
6393,7452500190,10/16/14,3,1.75,710,5050,1.0,0,0,4,6,710,0,1950,0,98126,47.5194,-122.375,900,5050,345000
5120,5412101150,2/3/15,4,2.5,2400,6078,2.0,0,0,3,8,2400,0,2001,0,98001,47.2606,-122.285,2406,7642,299000
12339,3226059128,6/18/14,5,3.5,3450,28324,1.0,0,0,5,8,2350,1100,1972,0,98033,47.6991,-122.196,2640,14978,850000
12902,6352600650,4/2/15,4,2.5,3330,8897,2.0,0,0,3,10,3330,0,2001,0,98074,47.6484,-122.08,3150,7515,936000
5239,3303000130,4/28/15,3,2.25,1770,7667,1.0,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103,520000
8289,1923099058,10/15/14,4,2.5,2980,210395,2.0,0,0,3,9,2980,0,2001,0,98045,47.4575,-121.707,2530,45596,620000
9656,1338300180,7/29/14,4,2.25,3960,8640,2.0,0,2,3,9,2630,1330,1925,0,98112,47.6317,-122.304,3850,8640,1400000
2504,3629910370,4/10/15,3,2.5,2190,3600,2.0,0,0,3,9,2190,0,2003,0,98029,47.5506,-121.993,2300,3600,650000
19277,6450300673,12/31/14,3,2.0,1310,1361,3.0,0,0,3,7,1310,0,2003,0,98133,47.7337,-122.343,1370,1608,310000
7391,5095400630,12/5/14,4,1.75,1750,18810,1.0,0,0,3,7,1220,530,1977,0,98059,47.4719,-122.074,1840,17424,360000
8954,4302700559,3/27/15,3,1.0,1980,6450,1.0,0,0,4,6,1120,860,1950,0,98106,47.5291,-122.356,1180,5160,342000
13132,8562740530,5/12/14,4,3.25,3680,5759,2.0,0,0,3,9,2840,840,2003,0,98027,47.5367,-122.067,3620,6006,788000
110,3362400511,3/4/15,3,1.75,1260,3328,1.0,0,0,5,6,700,560,1905,0,98103,47.6823,-122.349,1380,3536,570000
10069,3592500340,3/13/15,5,2.75,2520,4643,1.5,0,0,4,8,2120,400,1916,0,98112,47.6348,-122.301,2100,4564,1100000
10743,5706000070,10/14/14,4,2.5,2630,15000,2.0,0,0,5,8,2630,0,1962,0,98027,47.5262,-122.028,1770,8700,589000
13872,3522029124,12/3/14,3,2.0,2690,435600,2.0,0,0,3,8,2690,0,1992,0,98070,47.3477,-122.519,1700,163350,575000
4077,3751601501,7/16/14,3,2.5,2220,20531,2.0,0,0,3,8,2220,0,1998,0,98001,47.2864,-122.264,2420,19249,382450
13423,8121100325,4/19/15,4,2.75,1960,4635,1.0,0,0,4,7,1000,960,1968,0,98118,47.5693,-122.285,1830,6180,575000
12340,3438500798,7/15/14,3,1.5,1060,6954,1.0,0,0,4,6,1060,0,1983,0,98106,47.5498,-122.355,1560,6954,275000
6560,5113260430,3/4/15,3,2.0,1280,7633,1.0,0,0,3,7,1280,0,1991,0,98038,47.3883,-122.05,1450,6783,280000
10163,5101402276,12/17/14,4,1.75,1930,6720,1.0,0,2,3,8,1130,800,1959,0,98115,47.6935,-122.312,1850,6380,495000
12396,1311400350,10/9/14,4,1.5,2070,7245,1.0,0,0,4,7,1060,1010,1964,0,98001,47.3417,-122.281,1450,7350,235000
8437,724069023,4/14/15,1,1.25,1810,5070,1.5,1,4,4,8,1230,580,1967,0,98075,47.5814,-122.081,2280,5070,1250000
5063,4221250010,4/14/15,4,2.5,2518,4663,2.0,0,0,3,8,2518,0,2005,0,98075,47.5894,-122.017,2280,4525,643000
15412,8155830020,12/2/14,3,1.75,1720,7202,1.0,0,0,3,7,1720,0,1995,0,98056,47.5044,-122.19,1720,7625,404000
10533,8651410240,2/2/15,3,1.0,920,5200,1.0,0,0,4,6,920,0,1969,0,98042,47.3647,-122.082,920,4875,209000
11512,4077800247,6/10/14,3,1.5,2010,9480,1.0,0,0,3,8,1570,440,1951,0,98125,47.7102,-122.281,1920,8791,429950
95,3422049190,3/30/15,3,1.75,1960,15681,1.0,0,0,3,7,1960,0,1967,0,98032,47.3576,-122.277,1750,15616,247500
19571,1568100087,4/13/15,3,2.0,1420,1716,2.0,0,0,3,7,1050,370,2003,0,98155,47.7364,-122.295,1420,8150,320000
18909,2325069054,5/21/14,2,1.0,1396,111949,1.0,0,0,3,7,1396,0,1940,1997,98053,47.6374,-122.007,2020,111949,225000
2611,7525300310,6/19/14,4,2.25,2160,9593,1.0,0,0,3,8,2160,0,1969,0,98008,47.5883,-122.112,2820,9628,580000
8411,2172000846,6/19/14,4,2.0,2080,13510,1.0,0,0,3,7,1040,1040,1950,0,98178,47.4918,-122.258,2010,11625,248000
16227,8097000250,1/30/15,4,3.0,2060,9138,1.0,0,0,3,8,1430,630,1992,0,98092,47.321,-122.185,2250,7820,323400
16679,8722100825,4/29/15,3,2.25,2610,3357,2.0,0,0,4,7,1980,630,1926,0,98112,47.638,-122.306,1940,3357,1050000
18824,1102001055,4/24/15,3,1.0,1270,6612,1.5,0,3,3,7,1270,0,1927,0,98118,47.5433,-122.264,2100,7680,518000
13967,2569600150,11/3/14,3,1.0,1250,7592,1.0,0,0,5,7,1250,0,1961,0,98042,47.3604,-122.111,1250,7592,235000
5703,3529200190,5/14/14,3,2.5,2220,6049,2.0,0,0,4,8,2220,0,1990,0,98031,47.3972,-122.182,1980,7226,325000
18027,9407001770,5/12/15,3,1.75,1350,9000,1.0,0,0,3,7,1350,0,1987,0,98045,47.4487,-121.773,1370,9500,304950
6457,3226079091,9/12/14,3,2.5,3680,203860,1.5,0,0,3,9,3680,0,1994,0,98014,47.6903,-121.929,2410,144183,755000
14061,9828702245,3/16/15,3,2.5,1620,1377,2.0,0,0,3,8,1100,520,2009,0,98112,47.6195,-122.299,1620,1251,640000
12791,2768100040,7/1/14,2,1.0,1050,5000,1.0,0,0,5,7,1050,0,1907,0,98107,47.6699,-122.369,1340,5000,515000
6742,3275750050,3/20/15,4,2.5,2030,7140,1.0,0,0,4,7,1400,630,1968,0,98008,47.6244,-122.109,1800,7565,556300
8851,4310701565,9/16/14,3,3.25,1410,1350,3.0,0,0,3,8,1410,0,2005,0,98103,47.698,-122.34,1410,1253,425000
11147,6662400105,10/30/14,3,2.5,1580,5725,2.0,0,0,3,7,1580,0,2004,0,98072,47.7611,-122.161,1510,5725,375000
4791,3288100290,5/7/15,3,2.75,3230,9576,1.5,0,0,4,8,3230,0,1966,0,98034,47.7307,-122.183,2820,9576,605000
15117,4177100005,4/3/15,4,2.5,2970,7961,1.0,0,0,3,8,2020,950,1969,0,98125,47.7118,-122.29,1410,7959,635000
8085,3900500110,11/17/14,3,2.0,2310,10525,2.0,0,0,5,7,2310,0,1965,0,98033,47.6727,-122.174,1430,10523,627000
319,325059286,5/13/14,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,8384,819900
9432,2095500120,7/18/14,4,2.5,2380,6124,2.0,0,0,3,8,2380,0,1997,0,98030,47.3662,-122.175,2170,6097,350000
14067,4166600230,11/19/14,3,1.5,2060,15050,1.5,0,0,4,7,2060,0,1938,0,98023,47.3321,-122.373,1900,15674,294000
16507,1890000250,6/27/14,2,1.5,1640,4080,1.5,0,0,5,7,1540,100,1916,0,98105,47.6624,-122.325,1880,4080,710000
5913,6197800101,8/5/14,3,1.0,1330,45738,2.0,0,0,2,6,1330,0,1967,0,98058,47.436,-122.185,1490,24000,235000
5614,9834200950,6/16/14,4,1.75,1690,4080,1.0,0,0,4,7,870,820,1984,0,98144,47.572,-122.289,1320,4080,385000
17444,3625700010,5/6/14,5,4.0,4510,15175,2.0,0,0,3,10,4510,0,1969,2002,98040,47.5309,-122.228,3510,13500,1870000
5493,2338800161,1/6/15,2,1.0,1390,8336,1.0,0,0,4,6,910,480,1946,0,98166,47.4646,-122.361,1610,7847,365000
14921,1138020020,2/17/15,3,1.0,990,6315,1.0,0,0,3,7,990,0,1970,0,98034,47.7116,-122.214,1450,6702,335000
16181,7527410080,6/2/14,5,2.75,2910,36250,1.0,0,0,3,8,1590,1320,1977,0,98075,47.5916,-122.076,2910,37376,585083
330,2946001550,4/16/15,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,7955,279000
9978,3260000700,9/4/14,3,1.75,1680,7770,1.0,0,0,4,7,1680,0,1967,0,98005,47.6028,-122.167,1880,7770,530000
9004,9406570300,9/30/14,4,2.5,2980,8786,2.0,0,0,3,8,2980,0,2003,0,98038,47.378,-122.03,2980,6718,382500
3116,9209900315,8/11/14,3,1.5,1320,4400,1.0,0,0,3,6,1320,0,1909,0,98112,47.6231,-122.292,1350,4400,350000
10982,2162000260,8/27/14,3,2.5,2740,18455,2.0,0,1,4,10,1510,1230,1977,0,98040,47.5585,-122.215,2840,16438,699000
3331,2810600015,4/27/15,2,1.0,910,4000,1.0,0,0,3,7,910,0,1918,0,98136,47.5427,-122.388,1060,1346,400000
613,5115000160,6/17/14,3,1.75,1280,7524,1.5,0,0,4,7,1280,0,1988,0,98031,47.3961,-122.188,1500,7777,242000
21442,567000408,6/2/14,3,2.5,1495,936,3.0,0,0,3,8,1405,90,2006,0,98144,47.593,-122.295,1495,1186,400000
7579,4104910040,7/1/14,4,2.5,2440,11005,2.0,0,0,3,9,2440,0,1994,0,98056,47.5318,-122.176,2590,14754,548000
14843,3626039268,5/16/14,1,1.0,1140,6700,1.5,0,0,3,7,1140,0,1920,0,98103,47.6958,-122.357,1350,6700,540000
11143,9144100126,8/21/14,3,1.0,1680,8910,1.0,0,0,4,7,1680,0,1940,0,98117,47.7011,-122.375,1620,7182,489900
16169,1925059073,10/10/14,5,1.75,2130,19180,1.0,0,0,3,8,1500,630,1968,0,98004,47.638,-122.213,3650,19180,1300000
6158,6840701100,12/2/14,4,1.0,1740,4400,1.5,0,0,3,7,1740,0,1924,0,98122,47.6058,-122.3,1590,4400,382000
20019,7625703354,7/30/14,3,2.25,1430,800,2.0,0,0,3,8,1140,290,2011,0,98136,47.5477,-122.388,1430,1387,384000
21522,8902000201,2/19/15,3,2.25,1333,1470,3.0,0,3,3,7,1333,0,2009,0,98125,47.7058,-122.302,1360,1680,338500
14734,8682262380,9/5/14,2,2.0,1340,4447,1.0,0,0,3,8,1340,0,2004,0,98053,47.7175,-122.033,1350,4458,381000
13466,3300701575,4/22/15,2,1.0,830,4000,1.0,0,0,4,6,830,0,1947,0,98117,47.6909,-122.381,1420,4000,455000
14774,4167700210,8/26/14,3,1.75,1520,9600,1.0,0,0,3,8,1520,0,1966,0,98023,47.3263,-122.365,2060,9600,240000
17397,4122900020,6/26/14,4,3.0,4040,20001,1.0,0,0,3,9,2020,2020,1972,2001,98004,47.6408,-122.212,2990,20098,1390000
20294,7132300525,4/11/15,3,1.75,1530,825,3.0,0,0,3,8,1530,0,2015,0,98144,47.5929,-122.308,1580,1915,500000
16051,2508000020,8/19/14,2,1.0,750,6350,1.0,0,0,3,5,750,0,1920,0,98103,47.6938,-122.356,920,6350,250000
7496,3056800230,8/20/14,4,2.5,1790,6590,2.0,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.128,1950,5180,397000
2259,8035350260,10/9/14,5,3.5,3080,7759,2.0,0,0,3,8,2310,770,2003,0,98019,47.7454,-121.977,2980,8223,455000
3464,4058801240,10/28/14,3,2.25,1620,7150,1.0,0,2,4,7,1280,340,1950,0,98178,47.5048,-122.241,1620,6930,330000
15794,8567450080,3/25/15,4,2.5,2755,11612,2.0,0,0,3,8,2755,0,2001,0,98019,47.7394,-121.965,2820,12831,545000
6900,871001365,2/19/15,3,1.75,1800,5102,1.0,0,0,3,7,1170,630,1952,0,98199,47.6514,-122.407,1720,5102,655000
9925,2591830350,8/20/14,3,2.0,2130,8225,1.0,0,0,4,8,2130,0,1987,0,98058,47.4396,-122.162,2580,8225,397500
7874,7784000180,5/5/15,3,2.0,2168,12616,2.0,0,1,4,7,2168,0,1950,0,98146,47.4933,-122.367,2168,9750,625000
6125,6813600380,12/24/14,3,3.0,2090,7440,1.5,0,0,5,7,1290,800,1922,0,98103,47.6891,-122.331,1570,4960,700000
12643,1336300610,4/2/15,4,1.75,2040,5000,2.0,0,0,4,9,2040,0,1921,0,98102,47.6279,-122.315,3220,5600,1270000
1278,7955030060,3/26/15,3,1.0,1250,17380,1.0,0,0,4,7,1250,0,1970,0,98072,47.7502,-122.108,1410,18200,345000
20866,8024200674,2/23/15,3,1.5,1270,1416,3.0,0,0,3,8,1270,0,2007,0,98115,47.6988,-122.317,1270,1413,461000
20155,6979970080,5/13/14,3,3.5,2876,5086,2.0,0,0,3,8,2360,516,2007,0,98072,47.7511,-122.173,2390,4419,525000
18742,5101404482,9/29/14,3,2.5,2220,6380,1.5,0,0,4,8,1660,560,1931,0,98115,47.6974,-122.313,950,6380,650000
16318,8073000480,7/22/14,2,1.75,1900,13122,1.0,1,4,3,7,1100,800,1954,0,98178,47.5121,-122.248,1650,13160,869000
6057,7229900250,12/2/14,3,1.0,1000,16376,1.0,0,0,3,7,1000,0,1959,0,98059,47.4825,-122.108,1420,16192,228000
17037,203900380,8/21/14,3,1.0,1300,8800,1.0,0,0,3,7,1300,0,1977,0,98053,47.64,-121.966,1600,12210,326188
14733,5040800120,5/27/14,3,3.75,3250,5797,2.0,0,2,4,8,2370,880,1951,0,98199,47.6481,-122.405,1840,5797,967500
7018,8691300380,5/1/15,3,2.75,2940,12487,2.0,0,0,3,10,2940,0,1997,0,98075,47.5879,-121.973,3110,10837,795000
5688,3578401060,12/16/14,3,2.25,1920,9672,2.0,0,0,4,8,1920,0,1984,0,98074,47.6233,-122.046,1950,10125,345000
10462,6806100340,3/4/15,3,2.5,2020,4861,2.0,0,0,3,7,2020,0,2005,0,98058,47.4659,-122.144,2170,4600,290000
51,7518505990,12/31/14,3,1.75,1410,4080,1.0,0,0,4,7,1000,410,1950,0,98117,47.6808,-122.384,1410,4080,600000
8500,7882900120,5/7/14,3,2.5,1920,9180,2.0,0,0,3,8,1920,0,1988,0,98055,47.4818,-122.231,1930,7252,230000
92,6021501535,7/25/14,3,1.5,1580,5000,1.0,0,0,3,8,1290,290,1939,0,98117,47.687,-122.386,1570,4500,430000
8218,3793400360,8/14/14,3,2.5,1920,12244,2.0,0,0,3,7,1920,0,1998,0,98019,47.7256,-121.97,1920,11859,380600
9923,2818100060,5/20/14,4,2.0,2850,7861,1.0,0,4,4,10,1450,1400,1970,0,98117,47.6995,-122.397,2810,8087,1280000
17606,5101406536,10/28/14,2,1.0,1340,7250,1.0,0,0,4,7,1340,0,1951,0,98125,47.7015,-122.32,1450,7026,450000
4329,5249805090,4/7/15,4,1.5,1780,3120,1.5,0,3,3,8,1780,0,1926,0,98118,47.5589,-122.264,1710,3600,705000
12300,7519001275,3/1/15,3,1.75,1510,5200,1.0,0,0,4,7,860,650,1922,0,98117,47.6864,-122.365,1650,4160,624000
10104,9201000030,3/13/15,4,2.75,3770,24897,2.0,0,2,4,8,2550,1220,1964,0,98075,47.5824,-122.078,2640,11502,940000
20571,7502700060,11/19/14,3,1.5,1260,5758,2.0,0,0,3,7,1260,0,1999,0,98006,47.5524,-122.139,3090,10142,333000
7444,1954420420,3/13/15,3,1.75,1470,6018,1.0,0,0,3,8,1470,0,1987,0,98074,47.6171,-122.044,1720,6584,479000
15074,3717000250,4/22/15,3,2.5,2014,4500,2.0,0,0,3,7,2014,0,2005,0,98001,47.3371,-122.256,2014,4500,321000
8554,8645510230,5/29/14,3,2.25,2270,8876,1.0,0,0,3,7,1380,890,1977,0,98058,47.4653,-122.176,2150,7455,332000
15840,192700080,2/13/15,3,2.5,2070,25710,1.0,0,0,5,6,2070,0,1917,0,98022,47.2032,-121.964,1350,17998,312000
15225,1853500130,2/25/15,4,2.5,2320,9264,2.0,0,0,3,8,2320,0,1994,0,98188,47.4449,-122.274,2320,9129,370000
16505,9185700414,5/22/14,3,1.75,1610,7200,1.0,0,0,3,8,1090,520,1973,0,98112,47.6279,-122.287,3790,7200,1180000
5340,267010020,7/11/14,4,2.0,1790,7800,1.0,0,0,5,8,1790,0,1972,0,98008,47.6266,-122.103,2150,7838,570000
11217,4188000240,12/11/14,3,2.5,2620,28703,1.0,0,0,3,10,2620,0,1985,0,98052,47.7238,-122.114,2950,30290,725000
13228,1392800035,6/18/14,2,1.0,1240,6400,1.0,0,1,4,7,1060,180,1938,0,98126,47.5493,-122.377,1240,6400,559000
7822,2568300266,5/30/14,4,2.5,3190,11375,1.0,0,0,5,8,2210,980,1946,0,98125,47.704,-122.3,1100,8500,659000
11988,3423049269,5/13/14,4,1.5,1950,12559,1.5,0,0,3,6,1950,0,1939,0,98188,47.4364,-122.282,1950,9178,225000
9167,2591010150,4/14/15,2,1.75,1350,2653,2.0,0,0,3,7,1350,0,1986,0,98033,47.6934,-122.184,1370,4115,405000
7971,7504001080,3/4/15,4,2.5,2940,12600,1.0,0,0,4,8,1850,1090,1974,0,98074,47.6294,-122.062,2030,11770,590000
3869,1220000100,5/4/15,1,1.0,970,7639,1.0,0,0,4,5,570,400,1920,0,98166,47.4655,-122.346,1360,7380,215000
12441,6450304630,12/1/14,2,1.0,810,5100,1.0,0,0,3,6,810,0,1955,0,98133,47.7317,-122.343,1500,5100,229000
10819,7779200105,7/18/14,4,2.25,2420,9000,1.0,0,4,5,9,2000,420,1967,0,98146,47.4884,-122.363,2400,9035,945000
11896,1924059319,3/20/15,5,4.0,4050,11358,2.0,0,0,4,10,2780,1270,1980,0,98040,47.56,-122.225,3120,13555,1290000
2593,8056000075,5/21/14,2,1.75,1890,9466,2.0,0,0,3,8,1890,0,1987,0,98004,47.6144,-122.211,2180,12825,1070000
14455,8562700410,4/15/15,5,1.75,2780,7786,1.0,0,0,3,8,1390,1390,1966,0,98052,47.6694,-122.157,2130,7918,528000
9780,1917300105,4/14/15,3,1.0,1170,9000,1.0,0,0,4,6,1170,0,1918,0,98022,47.2109,-121.987,1280,8160,216500
19551,2436200025,10/9/14,6,1.75,2180,4000,1.5,0,0,4,7,1380,800,1926,0,98105,47.6643,-122.29,1720,4000,580000
10953,7199360320,2/13/15,3,1.0,1110,7208,1.0,0,0,3,7,1110,0,1980,0,98052,47.6979,-122.124,1440,7210,411500
4526,399000025,4/15/15,3,1.0,1360,5967,1.0,0,0,3,6,1360,0,1954,0,98178,47.4973,-122.256,1360,6052,265000
8484,7305300090,11/6/14,4,1.75,1530,8152,1.0,0,0,5,6,910,620,1948,0,98155,47.7557,-122.328,1310,8152,338000
18800,1745000090,11/10/14,3,1.5,1210,7247,1.0,0,0,4,7,1210,0,1967,0,98003,47.328,-122.321,1370,7869,208000
6050,7691800130,8/26/14,3,2.5,2790,6720,2.0,0,0,3,8,2790,0,2002,0,98075,47.5958,-122.038,2620,6720,650000
8846,9406540150,7/22/14,5,3.25,3910,7077,2.0,0,0,3,9,2710,1200,2000,0,98038,47.3766,-122.027,2650,7077,470000
8166,9279700150,2/12/15,4,3.75,4410,8112,3.0,0,4,3,11,3570,840,2003,0,98116,47.5888,-122.392,2770,5750,1630000
9703,723000226,10/28/14,3,2.75,2780,4815,3.0,0,2,3,10,2780,0,1974,0,98105,47.6569,-122.286,2820,5000,1250000
12628,7215730730,1/28/15,4,2.5,1800,4338,2.0,0,0,3,8,1800,0,2001,0,98075,47.5962,-122.015,1800,4507,515000
6676,8944750480,1/30/15,3,2.25,1990,4331,2.0,0,0,3,7,1990,0,1997,0,98056,47.4917,-122.167,1690,3688,359000
19620,7237450550,6/3/14,4,2.5,2240,3712,2.0,0,0,3,8,2240,0,2014,0,98038,47.3551,-122.061,2530,4315,363990
12060,7129302685,9/11/14,3,2.0,2010,4320,2.0,0,2,3,9,2010,0,1999,0,98118,47.5153,-122.256,1640,5225,699000
9705,5255700160,8/5/14,3,1.75,2590,8384,1.0,0,0,4,8,1590,1000,1971,0,98011,47.7739,-122.199,2590,8800,485000
16637,9804500420,4/24/15,4,2.75,2470,50123,1.0,0,0,3,8,1280,1190,1978,0,98022,47.2504,-122.0,2200,54520,430000
